ticker,risk_tier,risk_label,risk_score,prob_low,prob_medium,prob_high,environmental_score,social_score,governance_score,total_esg_score,esg_rating,controversy_score,carbon_intensity,water_usage_score,country,sector,action,allocation,alert,review,esg_status,fund_eligible,reason,alternative,return_5d,return_20d,return_60d,return_200d,vol_20d,vol_60d,momentum_60d,momentum_200d,rsi_14,macd,max_drawdown,vol_ratio_20d,price_52w_high,price_52w_low,range_52w_pct,latest_price,emb_norm,emb_pc1,emb_pc2,emb_pc3,risk_color,sector_risk_pct,overall_risk_pct,as_of_date
VLO,1,Medium,41.029,0.0255,0.9745,0.0,31.2,69.69,64.77,52.82,A,34.76,260.87,20.73,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.00487,0.16458,0.32254,0.84123,0.024037,0.022968,0.19392,0.45326,51.44,9.29908,-0.6716,1.189,254.32,25.68,8.9039,251.49,8.448684261593861,-1.1457899285654145,2.346971517095523,5.847102608508561,#f39c12,0.1176,0.6154,2026-04-27
VMC,1,Medium,53.592,0.0197,0.9803,0.0,24.57,46.17,68.82,44.33,BBB,37.96,518.28,45.35,USA,Materials,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.04087,0.01283,-0.06938,0.08203,0.015017,0.020777,-0.05084,-0.03637,50.07,-3.08832,-0.49228,1.6851,329.75,72.83,3.5275,277.85,4.524232087306673,-1.7664903028926155,-0.1568893971885929,2.02765536937918,#f39c12,0.5,0.9038,2026-04-27
VOD.L,0,Low,22.378,0.9467,0.0533,0.0,56.4,73.33,76.38,67.47,AA,12.94,82.25,77.16,UK,UK_Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.04669,0.06602,0.14081,0.52381,0.010497,0.013992,0.05267,0.22017,48.45,1.03214,-0.61771,0.945,164.52,62.89,1.6158,115.45,5.529210886716717,-0.646527532231542,1.267701930259234,-2.117838181339879,#27ae60,0.25,0.0385,2026-04-27
VOLTAS.NS,1,Medium,51.185,0.0229,0.9771,0.0,34.57,38.38,43.23,38.31,BB,28.38,428.0,51.9,India,India_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.07742,-0.17848,-0.17898,-0.06592,0.027009,0.023952,-0.13942,-0.11721,51.13,-58.79364,-0.44,0.7929,1918.49,422.7,3.5386,1220.2,4.868855607333817,-1.3891056071180856,-1.4761642070956946,1.6805509615280605,#f39c12,0.8,0.8544,2026-04-27
VRTX,0,Low,25.383,0.9507,0.0493,0.0,77.37,77.95,54.34,70.64,AAA,24.17,120.2,44.31,USA,Healthcare,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.0255,-0.06295,-0.08052,-0.03689,0.024995,0.021685,-0.07037,-0.01446,49.56,-9.20073,-0.416,1.0048,516.74,163.73,2.156,431.86,9.450022379844112,4.082476164470998,-4.460350926381132,-3.276884432981872,#27ae60,0.3158,0.1071,2026-04-27
VTY.L,1,Medium,40.948,0.0983,0.8951,0.0066,49.29,56.53,59.89,54.64,A,30.86,335.64,28.65,UK,UK_Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.04203,-0.26774,-0.52213,-0.47689,0.026059,0.041366,-0.41911,-0.46218,49.69,-63.35852,-0.7776,3.1384,1475.72,328.2,3.4964,328.2,10.49824168069961,3.99138525149289,-5.494107944599422,-3.236653450821591,#f39c12,0.2,0.6126,2026-04-27
VZ,1,Medium,43.074,0.1024,0.8976,0.0,37.48,50.87,65.04,49.77,BBB,47.83,134.36,38.27,USA,Communications,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.0334,-0.03627,0.21921,0.22696,0.008947,0.019134,0.03402,0.14113,49.76,0.14442,-0.41207,1.351,51.38,26.44,0.943,48.62,3.74862310951259,-2.4704303236391865,-0.8580097202298071,-1.272481526509345,#f39c12,1.0,0.6538,2026-04-27
WBD,0,Low,23.81,0.9293,0.0608,0.0099,74.48,59.02,60.8,65.74,AA,6.83,158.77,44.74,USA,Communications,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.01034,-0.01369,-0.03355,1.5894,0.007309,0.010104,-0.01954,0.2844,50.86,-0.16041,-0.91316,1.3512,77.27,6.71,10.5156,27.37,6.105403517380561,-0.5326998412665278,0.9658522461054544,-1.5811987003371322,#27ae60,0.125,0.0632,2026-04-27
WDC,0,Low,18.208,0.9774,0.0193,0.0033,81.97,84.22,70.9,79.32,AAA,10.13,77.88,55.35,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.23956,0.19041,0.66299,4.28339,0.0512,0.050645,0.15929,0.92117,51.78,6.92699,-0.60853,1.2738,316.93,21.68,13.6154,311.96,17.409085948434264,9.862224736180307,12.841370204735934,-2.7058926990090364,#27ae60,0.0345,0.0027,2026-04-27
WEC,1,Medium,58.668,0.0,0.9967,0.0033,23.76,49.49,54.28,40.64,BBB,51.57,488.09,50.23,USA,Utilities,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.01396,0.01168,0.12065,0.15428,0.011104,0.009381,0.03629,0.07281,49.83,0.65005,-0.32305,1.1435,117.9,53.64,1.1982,116.94,4.379479992255292,-2.7958820331477257,-0.1073543988916422,1.8619629392925925,#f39c12,1.0,0.956,2026-04-27
WEIR.L,1,Medium,44.51,0.06,0.94,0.0,17.22,54.94,66.49,43.32,BBB,18.96,383.96,31.68,UK,UK_Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.02832,-0.05851,-0.056,0.16074,0.026312,0.023183,-0.10152,-0.00244,49.81,-92.36928,-0.63264,1.2408,3546.0,665.67,4.3269,2832.0,3.6785161601696013,-0.5831846998821989,-1.3513360477071674,0.5904063431706397,#f39c12,0.6667,0.6923,2026-04-27
WELCORP.NS,2,High,66.372,0.0227,0.254,0.7234,37.97,31.53,58.59,42.22,BBB,76.29,623.56,51.08,India,India_Materials,SELL / DIVEST,Remove from portfolio,RED,Immediate,Non Compliant,No,"Poor ESG practices, high carbon, serious controversies",No Low Risk alternative in same sector,0.07561,0.06953,0.11518,-0.03373,0.027788,0.02593,0.10554,0.03489,53.44,13.25986,-0.74113,0.3931,965.75,50.33,18.1867,879.15,6.222647663071399,-1.7243531692221097,-0.3272047758286909,2.8764167172103354,#e74c3c,1.0,1.0,2026-04-27
WELL,0,Low,33.071,0.9347,0.0653,0.0,52.23,60.67,61.09,57.42,A,26.57,137.9,48.81,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.03216,-0.02937,0.0858,0.33166,0.014461,0.013884,0.0157,0.11348,49.19,-0.96603,-0.63328,1.1398,214.72,27.92,6.6916,201.58,3.602577806274669,-2.341360582396759,-0.5556198971437861,-0.6133568982172256,#27ae60,0.4118,0.3874,2026-04-27
WFC,0,Low,34.531,0.9771,0.0229,0.0,50.97,60.98,73.07,60.6,AA,45.66,48.14,45.26,USA,Finance,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06445,0.03704,-0.14067,0.11144,0.015387,0.018769,-0.03405,-0.02306,50.33,-0.54922,-0.59806,0.7192,95.92,18.66,4.1395,81.75,3.799212079187047,-1.799625911571625,-0.2030988624849454,-2.3867788306716737,#27ae60,1.0,0.4368,2026-04-27
WIPRO.NS,0,Low,32.361,0.9119,0.0881,0.0,38.58,63.76,65.07,54.08,A,22.55,99.58,60.06,India,India_Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06848,0.0462,-0.20932,-0.18545,0.017425,0.01936,-0.05795,-0.1358,50.86,-3.80823,-0.50016,1.2251,333.3,74.83,3.4541,204.72,6.207402761370291,-0.8681630633587867,-0.4769044199902784,-1.927637183130296,#27ae60,0.4444,0.3709,2026-04-27
WKP.L,0,Low,24.913,0.929,0.071,0.0,74.11,45.41,68.74,63.89,AA,1.75,224.22,80.33,UK,UK_RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06033,-0.11792,-0.14128,-0.14684,0.019589,0.016237,-0.1045,-0.10542,49.52,-15.00222,-0.74181,2.456,1303.3,336.5,2.8731,356.8,7.844387439130402,1.7423828526228269,-2.2623507474612508,-1.7321197932221717,#27ae60,0.25,0.0989,2026-04-27
WMT,0,Low,32.143,0.8163,0.1805,0.0032,60.74,50.81,42.97,52.43,A,0.0,291.69,98.41,USA,Consumer,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,-0.00818,-0.01286,0.08553,0.29644,0.012885,0.016549,-0.00835,0.12189,51.09,0.07911,-0.2574,0.9173,133.62,27.82,3.8023,122.49,5.493170651102461,-2.196022223698663,0.4797733095912588,-1.5068039908654791,#27ae60,0.25,0.3599,2026-04-27
WPC,0,Low,31.53,0.9487,0.0513,0.0,65.66,54.5,63.7,61.73,AA,26.42,162.89,46.93,USA,RealEstate,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.05882,-0.00684,0.06589,0.17712,0.011393,0.012008,0.01824,0.08384,49.18,-0.23525,-0.52446,1.178,73.63,29.75,1.4748,70.92,3.66121473710365,-2.415176599505641,-0.7201859073074368,-0.5035275228690239,#27ae60,0.3529,0.3462,2026-04-27
WTB.L,0,Low,30.02,0.8709,0.1291,0.0,72.96,64.66,56.24,65.45,AA,21.91,213.49,44.92,UK,UK_Consumer,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.05752,-0.04285,-0.09263,-0.1238,0.014322,0.016625,-0.07382,-0.15406,48.75,-54.54801,-0.59142,0.9737,4421.19,1806.41,1.4475,2390.0,5.558502861409693,1.1279318118596549,-1.696090091403384,0.387747663408627,#27ae60,0.3333,0.2665,2026-04-27
XOM,1,Medium,62.981,0.0024,0.991,0.0066,10.84,27.94,47.73,27.04,B,63.95,278.16,47.63,USA,Energy,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,-0.04409,0.08954,0.34247,0.48418,0.018087,0.016951,0.10263,0.33294,51.01,3.99795,-0.60347,1.2753,171.47,23.99,6.149,163.91,8.348507758277693,-1.656866459683579,1.9361572897831485,5.99677429037222,#f39c12,1.0,0.9808,2026-04-27
XYL,1,Medium,49.073,0.0042,0.9925,0.0033,27.83,28.8,42.36,32.48,BB,24.02,304.83,72.26,USA,Industrial,HOLD and MONITOR,Reduce by 10-15%,YELLOW,Monthly,Needs Improvement,Conditional,"Average ESG practices, some controversies detected",,0.06963,0.00607,-0.11497,0.00208,0.013798,0.018925,-0.04154,-0.09034,49.98,-1.38752,-0.46693,1.6715,152.0,52.72,1.883,124.27,3.7729793161447187,-2.59275624188201,-0.3737410886469781,0.9875911413875728,#f39c12,0.7895,0.7995,2026-04-27
ZBRA,0,Low,23.95,0.9753,0.0247,0.0,65.85,56.59,67.71,63.63,AA,14.14,53.17,40.9,USA,Technology,BUY / HOLD,Increase by 10-15%,GREEN,Quarterly,ESG Compliant,Yes - eligible for ESG green funds,"Strong ESG practices, low carbon, no controversies",,0.06628,-0.00594,-0.16545,-0.27155,0.02077,0.028304,-0.08272,-0.22496,49.8,-5.39077,-0.67783,1.5319,614.55,146.88,3.184,212.51,6.2153507439435325,0.7615540883857863,-0.6674569784326134,-2.750603462670082,#27ae60,0.2414,0.0687,2026-04-27
